"","V1","V2","V3"
"c.8..189..0.2.",8,189,0.2
"c.8..193..0.132075471698113.",8,193,0.132075471698113
"c.8..195..0.111111111111111.",8,195,0.111111111111111
"c.8..196..0.153846153846154.",8,196,0.153846153846154
"c.8..202..0.176470588235294.",8,202,0.176470588235294
"c.8..208..0.0909090909090909.",8,208,0.0909090909090909
"c.8..210..0.224489795918367.",8,210,0.224489795918367
"c.8..211..0.111111111111111.",8,211,0.111111111111111
"c.8..212..0.0714285714285714.",8,212,0.0714285714285714
"c.8..213..0.153846153846154.",8,213,0.153846153846154
"c.8..214..0.111111111111111.",8,214,0.111111111111111
"c.8..222..0.111111111111111.",8,222,0.111111111111111
"c.8..223..0.132075471698113.",8,223,0.132075471698113
"c.8..225..0.132075471698113.",8,225,0.132075471698113
"c.8..227..0.0909090909090909.",8,227,0.0909090909090909
"c.8..229..0.0909090909090909.",8,229,0.0909090909090909
"c.8..237..0.0714285714285714.",8,237,0.0714285714285714
"c.8..238..0.111111111111111.",8,238,0.111111111111111
"c.8..243..0.153846153846154.",8,243,0.153846153846154
"c.8..262..0.176470588235294.",8,262,0.176470588235294
"c.8..263..0.276595744680851.",8,263,0.276595744680851
"c.8..271..0.153846153846154.",8,271,0.153846153846154
"c.8..274..0.224489795918367.",8,274,0.224489795918367
"c.8..282..0.0714285714285714.",8,282,0.0714285714285714
"c.8..286..0.578947368421053.",8,286,0.578947368421053
"c.8..287..0.0714285714285714.",8,287,0.0714285714285714
"c.8..291..0.0714285714285714.",8,291,0.0714285714285714
"c.8..296..0.0714285714285714.",8,296,0.0714285714285714
"c.8..308..0.111111111111111.",8,308,0.111111111111111
"c.8..309..0.132075471698113.",8,309,0.132075471698113
"c.8..310..0.304347826086957.",8,310,0.304347826086957
"c.8..323..0.0714285714285714.",8,323,0.0714285714285714
"c.8..331..0.363636363636364.",8,331,0.363636363636364
"c.8..334..0.2.",8,334,0.2
"c.8..340..0.224489795918367.",8,340,0.224489795918367
"c.8..346..0.0909090909090909.",8,346,0.0909090909090909
"c.8..348..0.132075471698113.",8,348,0.132075471698113
"c.8..356..0.2.",8,356,0.2
"c.8..359..0.176470588235294.",8,359,0.176470588235294
"c.8..362..0.0909090909090909.",8,362,0.0909090909090909
"c.8..382..0.0909090909090909.",8,382,0.0909090909090909
"c.8..393..0.224489795918367.",8,393,0.224489795918367
"c.8..400..0.0909090909090909.",8,400,0.0909090909090909
"c.8..405..0.304347826086957.",8,405,0.304347826086957
"c.8..415..0.0909090909090909.",8,415,0.0909090909090909
"c.8..418..0.0909090909090909.",8,418,0.0909090909090909
"c.8..423..0.2.",8,423,0.2
"c.8..444..0.333333333333333.",8,444,0.333333333333333
"c.8..447..0.176470588235294.",8,447,0.176470588235294
"c.8..460..0.153846153846154.",8,460,0.153846153846154
"c.8..477..0.111111111111111.",8,477,0.111111111111111
"c.8..481..0.111111111111111.",8,481,0.111111111111111
"c.8..491..0.176470588235294.",8,491,0.176470588235294
"c.8..494..0.176470588235294.",8,494,0.176470588235294
"c.8..498..0.2.",8,498,0.2
"c.8..499..0.176470588235294.",8,499,0.176470588235294
"c.8..500..0.0909090909090909.",8,500,0.0909090909090909
"c.8..506..0.0909090909090909.",8,506,0.0909090909090909
"c.8..509..0.304347826086957.",8,509,0.304347826086957
"c.8..511..0.111111111111111.",8,511,0.111111111111111
"c.9..13..0.0909090909090909.",9,13,0.0909090909090909
"c.9..26..0.304347826086957.",9,26,0.304347826086957
"c.9..29..0.25.",9,29,0.25
"c.9..32..0.111111111111111.",9,32,0.111111111111111
"c.9..36..0.0714285714285714.",9,36,0.0714285714285714
"c.9..37..0.276595744680851.",9,37,0.276595744680851
"c.9..47..0.0714285714285714.",9,47,0.0714285714285714
"c.9..49..0.25.",9,49,0.25
"c.9..50..0.304347826086957.",9,50,0.304347826086957
"c.9..51..0.224489795918367.",9,51,0.224489795918367
"c.9..52..0.224489795918367.",9,52,0.224489795918367
"c.9..56..0.153846153846154.",9,56,0.153846153846154
"c.9..63..0.428571428571429.",9,63,0.428571428571429
"c.9..65..0.25.",9,65,0.25
"c.9..79..0.0714285714285714.",9,79,0.0714285714285714
"c.9..80..0.132075471698113.",9,80,0.132075471698113
"c.9..82..0.333333333333333.",9,82,0.333333333333333
"c.9..84..0.0714285714285714.",9,84,0.0714285714285714
"c.9..91..0.111111111111111.",9,91,0.111111111111111
"c.9..94..0.0714285714285714.",9,94,0.0714285714285714
"c.9..98..0.0909090909090909.",9,98,0.0909090909090909
"c.9..101..0.304347826086957.",9,101,0.304347826086957
"c.9..110..0.25.",9,110,0.25
"c.9..114..0.176470588235294.",9,114,0.176470588235294
"c.9..115..0.395348837209302.",9,115,0.395348837209302
"c.9..118..0.25.",9,118,0.25
"c.9..121..0.176470588235294.",9,121,0.176470588235294
"c.9..126..0.153846153846154.",9,126,0.153846153846154
"c.9..135..0.428571428571429.",9,135,0.428571428571429
"c.9..148..0.176470588235294.",9,148,0.176470588235294
"c.9..161..0.111111111111111.",9,161,0.111111111111111
"c.9..175..0.0714285714285714.",9,175,0.0714285714285714
"c.9..180..0.25.",9,180,0.25
"c.9..183..0.25.",9,183,0.25
"c.9..184..0.0909090909090909.",9,184,0.0909090909090909
"c.9..200..0.0909090909090909.",9,200,0.0909090909090909
"c.9..205..0.428571428571429.",9,205,0.428571428571429
"c.9..206..0.25.",9,206,0.25
"c.9..216..0.0714285714285714.",9,216,0.0714285714285714
"c.9..221..0.111111111111111.",9,221,0.111111111111111
"c.9..232..0.176470588235294.",9,232,0.176470588235294
"c.9..234..0.111111111111111.",9,234,0.111111111111111
"c.9..239..0.25.",9,239,0.25
"c.9..242..0.304347826086957.",9,242,0.304347826086957
"c.9..254..0.153846153846154.",9,254,0.153846153846154
"c.9..255..0.666666666666667.",9,255,0.666666666666667
"c.9..259..0.25.",9,259,0.25
"c.9..264..0.176470588235294.",9,264,0.176470588235294
"c.9..268..0.176470588235294.",9,268,0.176470588235294
"c.9..270..0.0714285714285714.",9,270,0.0714285714285714
"c.9..273..0.224489795918367.",9,273,0.224489795918367
"c.9..289..0.428571428571429.",9,289,0.428571428571429
"c.9..290..0.153846153846154.",9,290,0.153846153846154
"c.9..293..0.276595744680851.",9,293,0.276595744680851
"c.9..301..0.276595744680851.",9,301,0.276595744680851
"c.9..302..0.0909090909090909.",9,302,0.0909090909090909
"c.9..311..0.0909090909090909.",9,311,0.0909090909090909
"c.9..319..0.224489795918367.",9,319,0.224489795918367
"c.9..321..0.111111111111111.",9,321,0.111111111111111
"c.9..324..0.276595744680851.",9,324,0.276595744680851
"c.9..326..0.0714285714285714.",9,326,0.0714285714285714
"c.9..328..0.25.",9,328,0.25
"c.9..335..0.2.",9,335,0.2
"c.9..341..0.0714285714285714.",9,341,0.0714285714285714
"c.9..352..0.276595744680851.",9,352,0.276595744680851
"c.9..355..0.176470588235294.",9,355,0.176470588235294
"c.9..360..0.276595744680851.",9,360,0.276595744680851
"c.9..367..0.111111111111111.",9,367,0.111111111111111
"c.9..370..0.0909090909090909.",9,370,0.0909090909090909
"c.9..371..0.25.",9,371,0.25
"c.9..380..0.5.",9,380,0.5
"c.9..384..0.0909090909090909.",9,384,0.0909090909090909
"c.9..387..0.111111111111111.",9,387,0.111111111111111
"c.9..403..0.111111111111111.",9,403,0.111111111111111
"c.9..404..0.363636363636364.",9,404,0.363636363636364
"c.9..410..0.176470588235294.",9,410,0.176470588235294
"c.9..414..0.25.",9,414,0.25
"c.9..425..0.132075471698113.",9,425,0.132075471698113
"c.9..428..0.276595744680851.",9,428,0.276595744680851
"c.9..430..0.111111111111111.",9,430,0.111111111111111
"c.9..445..0.304347826086957.",9,445,0.304347826086957
"c.9..453..0.2.",9,453,0.2
"c.9..470..0.276595744680851.",9,470,0.276595744680851
"c.9..472..0.363636363636364.",9,472,0.363636363636364
"c.9..480..0.25.",9,480,0.25
"c.9..505..0.153846153846154.",9,505,0.153846153846154
"c.9..507..0.276595744680851.",9,507,0.276595744680851
"c.9..510..0.333333333333333.",9,510,0.333333333333333
"c.10..18..0.666666666666667.",10,18,0.666666666666667
"c.10..19..0.111111111111111.",10,19,0.111111111111111
"c.10..20..0.666666666666667.",10,20,0.666666666666667
"c.10..23..0.304347826086957.",10,23,0.304347826086957
"c.10..31..0.132075471698113.",10,31,0.132075471698113
"c.10..55..0.304347826086957.",10,55,0.304347826086957
"c.10..75..0.666666666666667.",10,75,0.666666666666667
"c.10..85..0.538461538461538.",10,85,0.538461538461538
"c.10..88..0.132075471698113.",10,88,0.132075471698113
"c.10..89..0.304347826086957.",10,89,0.304347826086957
"c.10..92..0.2.",10,92,0.2
"c.10..93..0.224489795918367.",10,93,0.224489795918367
"c.10..105..0.538461538461538.",10,105,0.538461538461538
"c.10..107..0.714285714285714.",10,107,0.714285714285714
"c.10..117..0.0909090909090909.",10,117,0.0909090909090909
"c.10..122..0.176470588235294.",10,122,0.176470588235294
"c.10..127..0.176470588235294.",10,127,0.176470588235294
"c.10..134..0.153846153846154.",10,134,0.153846153846154
"c.10..139..0.111111111111111.",10,139,0.111111111111111
"c.10..143..0.395348837209302.",10,143,0.395348837209302
"c.10..146..0.621621621621622.",10,146,0.621621621621622
"c.10..160..0.5.",10,160,0.5
"c.10..162..0.25.",10,162,0.25
"c.10..165..0.428571428571429.",10,165,0.428571428571429
"c.10..178..0.176470588235294.",10,178,0.176470588235294
"c.10..179..0.333333333333333.",10,179,0.333333333333333
"c.10..181..0.132075471698113.",10,181,0.132075471698113
"c.10..190..0.132075471698113.",10,190,0.132075471698113
"c.10..192..0.304347826086957.",10,192,0.304347826086957
"c.10..218..0.538461538461538.",10,218,0.538461538461538
"c.10..231..0.333333333333333.",10,231,0.333333333333333
"c.10..241..0.276595744680851.",10,241,0.276595744680851
"c.10..249..0.111111111111111.",10,249,0.111111111111111
"c.10..251..0.153846153846154.",10,251,0.153846153846154
"c.10..253..0.176470588235294.",10,253,0.176470588235294
"c.10..257..0.428571428571429.",10,257,0.428571428571429
"c.10..258..0.132075471698113.",10,258,0.132075471698113
"c.10..272..0.578947368421053.",10,272,0.578947368421053
"c.10..275..0.428571428571429.",10,275,0.428571428571429
"c.10..280..0.176470588235294.",10,280,0.176470588235294
"c.10..281..0.333333333333333.",10,281,0.333333333333333
"c.10..288..0.176470588235294.",10,288,0.176470588235294
"c.10..295..0.818181818181818.",10,295,0.818181818181818
"c.10..303..0.132075471698113.",10,303,0.132075471698113
"c.10..312..0.276595744680851.",10,312,0.276595744680851
"c.10..313..0.333333333333333.",10,313,0.333333333333333
"c.10..317..0.2.",10,317,0.2
"c.10..325..0.276595744680851.",10,325,0.276595744680851
"c.10..337..0.224489795918367.",10,337,0.224489795918367
"c.10..351..0.276595744680851.",10,351,0.276595744680851
"c.10..361..0.463414634146341.",10,361,0.463414634146341
"c.10..366..0.428571428571429.",10,366,0.428571428571429
"c.10..376..0.0909090909090909.",10,376,0.0909090909090909
"c.10..377..0.538461538461538.",10,377,0.538461538461538
"c.10..385..0.132075471698113.",10,385,0.132075471698113
"c.10..389..0.0714285714285714.",10,389,0.0714285714285714
"c.10..402..0.25.",10,402,0.25
"c.10..407..0.2.",10,407,0.2
"c.10..408..0.111111111111111.",10,408,0.111111111111111
"c.10..411..0.621621621621622.",10,411,0.621621621621622
"c.10..419..0.224489795918367.",10,419,0.224489795918367
"c.10..422..0.621621621621622.",10,422,0.621621621621622
"c.10..426..0.176470588235294.",10,426,0.176470588235294
"c.10..427..0.0909090909090909.",10,427,0.0909090909090909
"c.10..440..0.5.",10,440,0.5
"c.10..454..0.176470588235294.",10,454,0.176470588235294
"c.10..478..0.333333333333333.",10,478,0.333333333333333
"c.10..488..0.304347826086957.",10,488,0.304347826086957
"c.10..504..0.363636363636364.",10,504,0.363636363636364
"c.10..508..0.333333333333333.",10,508,0.333333333333333
"c.11..12..0.132075471698113.",11,12,0.132075471698113
"c.11..25..0.276595744680851.",11,25,0.276595744680851
"c.11..27..0.25.",11,27,0.25
"c.11..38..0.463414634146341.",11,38,0.463414634146341
"c.11..41..0.0909090909090909.",11,41,0.0909090909090909
"c.11..42..0.153846153846154.",11,42,0.153846153846154
"c.11..43..0.132075471698113.",11,43,0.132075471698113
"c.11..44..0.0909090909090909.",11,44,0.0909090909090909
"c.11..45..0.111111111111111.",11,45,0.111111111111111
"c.11..46..0.428571428571429.",11,46,0.428571428571429
"c.11..48..0.0909090909090909.",11,48,0.0909090909090909
"c.11..53..0.363636363636364.",11,53,0.363636363636364
"c.11..54..0.176470588235294.",11,54,0.176470588235294
"c.11..60..0.363636363636364.",11,60,0.363636363636364
"c.11..61..0.2.",11,61,0.2
"c.11..64..0.25.",11,64,0.25
"c.11..66..0.0909090909090909.",11,66,0.0909090909090909
"c.11..67..0.0909090909090909.",11,67,0.0909090909090909
"c.11..68..0.176470588235294.",11,68,0.176470588235294
"c.11..69..0.0909090909090909.",11,69,0.0909090909090909
"c.11..72..0.111111111111111.",11,72,0.111111111111111
"c.11..74..0.25.",11,74,0.25
"c.11..76..0.111111111111111.",11,76,0.111111111111111
"c.11..78..0.333333333333333.",11,78,0.333333333333333
"c.11..83..0.111111111111111.",11,83,0.111111111111111
"c.11..86..0.428571428571429.",11,86,0.428571428571429
"c.11..87..0.0714285714285714.",11,87,0.0714285714285714
"c.11..90..0.2.",11,90,0.2
"c.11..96..0.224489795918367.",11,96,0.224489795918367
"c.11..102..0.0909090909090909.",11,102,0.0909090909090909
"c.11..108..0.132075471698113.",11,108,0.132075471698113
"c.11..111..0.428571428571429.",11,111,0.428571428571429
"c.11..112..0.0714285714285714.",11,112,0.0714285714285714
"c.11..113..0.0909090909090909.",11,113,0.0909090909090909
"c.11..116..0.132075471698113.",11,116,0.132075471698113
"c.11..119..0.0714285714285714.",11,119,0.0714285714285714
"c.11..129..0.25.",11,129,0.25
"c.11..130..0.2.",11,130,0.2
"c.11..131..0.176470588235294.",11,131,0.176470588235294
"c.11..132..0.428571428571429.",11,132,0.428571428571429
"c.11..136..0.0909090909090909.",11,136,0.0909090909090909
"c.11..137..0.0909090909090909.",11,137,0.0909090909090909
"c.11..138..0.176470588235294.",11,138,0.176470588235294
"c.11..140..0.0909090909090909.",11,140,0.0909090909090909
"c.11..147..0.304347826086957.",11,147,0.304347826086957
"c.11..151..0.25.",11,151,0.25
"c.11..153..0.538461538461538.",11,153,0.538461538461538
"c.11..155..0.132075471698113.",11,155,0.132075471698113
"c.11..156..0.132075471698113.",11,156,0.132075471698113
"c.11..166..0.0909090909090909.",11,166,0.0909090909090909
"c.11..169..0.176470588235294.",11,169,0.176470588235294
"c.11..170..0.25.",11,170,0.25
"c.11..171..0.132075471698113.",11,171,0.132075471698113
"c.11..176..0.0909090909090909.",11,176,0.0909090909090909
"c.11..182..0.224489795918367.",11,182,0.224489795918367
"c.11..191..0.0909090909090909.",11,191,0.0909090909090909
"c.11..198..0.0714285714285714.",11,198,0.0714285714285714
"c.11..203..0.0909090909090909.",11,203,0.0909090909090909
"c.11..204..0.224489795918367.",11,204,0.224489795918367
"c.11..207..0.276595744680851.",11,207,0.276595744680851
"c.11..217..0.395348837209302.",11,217,0.395348837209302
"c.11..219..0.176470588235294.",11,219,0.176470588235294
"c.11..220..0.2.",11,220,0.2
"c.11..222..0.132075471698113.",11,222,0.132075471698113
"c.11..224..0.333333333333333.",11,224,0.333333333333333
"c.11..226..0.176470588235294.",11,226,0.176470588235294
"c.11..228..0.224489795918367.",11,228,0.224489795918367
"c.11..229..0.153846153846154.",11,229,0.153846153846154
"c.11..230..0.0909090909090909.",11,230,0.0909090909090909
"c.11..233..0.153846153846154.",11,233,0.153846153846154
"c.11..237..0.2.",11,237,0.2
"c.11..240..0.111111111111111.",11,240,0.111111111111111
"c.11..244..0.0714285714285714.",11,244,0.0714285714285714
"c.11..246..0.153846153846154.",11,246,0.153846153846154
"c.11..248..0.276595744680851.",11,248,0.276595744680851
"c.11..250..0.153846153846154.",11,250,0.153846153846154
"c.11..256..0.132075471698113.",11,256,0.132075471698113
"c.11..260..0.176470588235294.",11,260,0.176470588235294
"c.11..261..0.132075471698113.",11,261,0.132075471698113
"c.11..262..0.132075471698113.",11,262,0.132075471698113
"c.11..271..0.0909090909090909.",11,271,0.0909090909090909
"c.11..274..0.0714285714285714.",11,274,0.0714285714285714
"c.11..276..0.0909090909090909.",11,276,0.0909090909090909
"c.11..278..0.132075471698113.",11,278,0.132075471698113
"c.11..291..0.2.",11,291,0.2
"c.11..292..0.111111111111111.",11,292,0.111111111111111
"c.11..294..0.132075471698113.",11,294,0.132075471698113
"c.11..297..0.363636363636364.",11,297,0.363636363636364
"c.11..298..0.132075471698113.",11,298,0.132075471698113
"c.11..304..0.0714285714285714.",11,304,0.0714285714285714
"c.11..306..0.333333333333333.",11,306,0.333333333333333
"c.11..320..0.111111111111111.",11,320,0.111111111111111
"c.11..327..0.176470588235294.",11,327,0.176470588235294
"c.11..332..0.176470588235294.",11,332,0.176470588235294
"c.11..333..0.463414634146341.",11,333,0.463414634146341
"c.11..339..0.111111111111111.",11,339,0.111111111111111
"c.11..340..0.111111111111111.",11,340,0.111111111111111
"c.11..343..0.132075471698113.",11,343,0.132075471698113
"c.11..344..0.176470588235294.",11,344,0.176470588235294
"c.11..345..0.276595744680851.",11,345,0.276595744680851
"c.11..347..0.111111111111111.",11,347,0.111111111111111
"c.11..349..0.224489795918367.",11,349,0.224489795918367
"c.11..350..0.153846153846154.",11,350,0.153846153846154
"c.11..357..0.111111111111111.",11,357,0.111111111111111
"c.11..358..0.176470588235294.",11,358,0.176470588235294
"c.11..368..0.0714285714285714.",11,368,0.0714285714285714
"c.11..369..0.176470588235294.",11,369,0.176470588235294
"c.11..372..0.132075471698113.",11,372,0.132075471698113
"c.11..375..0.2.",11,375,0.2
"c.11..383..0.2.",11,383,0.2
"c.11..386..0.224489795918367.",11,386,0.224489795918367
"c.11..391..0.333333333333333.",11,391,0.333333333333333
"c.11..392..0.0714285714285714.",11,392,0.0714285714285714
"c.11..394..0.132075471698113.",11,394,0.132075471698113
"c.11..395..0.0909090909090909.",11,395,0.0909090909090909
"c.11..396..0.276595744680851.",11,396,0.276595744680851
"c.11..399..0.0909090909090909.",11,399,0.0909090909090909
"c.11..406..0.25.",11,406,0.25
"c.11..409..0.176470588235294.",11,409,0.176470588235294
"c.11..412..0.176470588235294.",11,412,0.176470588235294
"c.11..415..0.111111111111111.",11,415,0.111111111111111
"c.11..416..0.132075471698113.",11,416,0.132075471698113
"c.11..417..0.111111111111111.",11,417,0.111111111111111
"c.11..421..0.0909090909090909.",11,421,0.0909090909090909
"c.11..429..0.276595744680851.",11,429,0.276595744680851
"c.11..433..0.363636363636364.",11,433,0.363636363636364
"c.11..434..0.153846153846154.",11,434,0.153846153846154
"c.11..435..0.276595744680851.",11,435,0.276595744680851
"c.11..438..0.304347826086957.",11,438,0.304347826086957
"c.11..446..0.153846153846154.",11,446,0.153846153846154
"c.11..449..0.463414634146341.",11,449,0.463414634146341
"c.11..450..0.395348837209302.",11,450,0.395348837209302
"c.11..452..0.176470588235294.",11,452,0.176470588235294
"c.11..456..0.276595744680851.",11,456,0.276595744680851
"c.11..457..0.111111111111111.",11,457,0.111111111111111
"c.11..458..0.111111111111111.",11,458,0.111111111111111
"c.11..460..0.0714285714285714.",11,460,0.0714285714285714
"c.11..462..0.153846153846154.",11,462,0.153846153846154
"c.11..463..0.224489795918367.",11,463,0.224489795918367
"c.11..464..0.25.",11,464,0.25
"c.11..465..0.0714285714285714.",11,465,0.0714285714285714
"c.11..468..0.176470588235294.",11,468,0.176470588235294
"c.11..469..0.224489795918367.",11,469,0.224489795918367
"c.11..471..0.333333333333333.",11,471,0.333333333333333
"c.11..475..0.25.",11,475,0.25
"c.11..476..0.132075471698113.",11,476,0.132075471698113
"c.11..479..0.0909090909090909.",11,479,0.0909090909090909
"c.11..482..0.111111111111111.",11,482,0.111111111111111
"c.11..483..0.153846153846154.",11,483,0.153846153846154
"c.11..484..0.25.",11,484,0.25
"c.11..485..0.0909090909090909.",11,485,0.0909090909090909
"c.11..490..0.395348837209302.",11,490,0.395348837209302
"c.11..492..0.428571428571429.",11,492,0.428571428571429
"c.11..493..0.132075471698113.",11,493,0.132075471698113
"c.11..495..0.224489795918367.",11,495,0.224489795918367
"c.11..497..0.363636363636364.",11,497,0.363636363636364
"c.11..501..0.176470588235294.",11,501,0.176470588235294
"c.11..511..0.0909090909090909.",11,511,0.0909090909090909
"c.12..17..0.153846153846154.",12,17,0.153846153846154
"c.12..28..0.153846153846154.",12,28,0.153846153846154
"c.12..33..0.176470588235294.",12,33,0.176470588235294
"c.12..38..0.0909090909090909.",12,38,0.0909090909090909
"c.12..41..0.2.",12,41,0.2
"c.12..42..0.0714285714285714.",12,42,0.0714285714285714
"c.12..43..0.111111111111111.",12,43,0.111111111111111
"c.12..44..0.132075471698113.",12,44,0.132075471698113
"c.12..45..0.153846153846154.",12,45,0.153846153846154
"c.12..46..0.132075471698113.",12,46,0.132075471698113
"c.12..53..0.153846153846154.",12,53,0.153846153846154
"c.12..54..0.111111111111111.",12,54,0.111111111111111
"c.12..57..0.176470588235294.",12,57,0.176470588235294
"c.12..60..0.0909090909090909.",12,60,0.0909090909090909
"c.12..64..0.111111111111111.",12,64,0.111111111111111
"c.12..66..0.463414634146341.",12,66,0.463414634146341
"c.12..67..0.538461538461538.",12,67,0.538461538461538
"c.12..69..0.276595744680851.",12,69,0.276595744680851
"c.12..70..0.111111111111111.",12,70,0.111111111111111
"c.12..72..0.463414634146341.",12,72,0.463414634146341
"c.12..74..0.176470588235294.",12,74,0.176470588235294
"c.12..76..0.111111111111111.",12,76,0.111111111111111
"c.12..77..0.276595744680851.",12,77,0.276595744680851
"c.12..78..0.0714285714285714.",12,78,0.0714285714285714
"c.12..83..0.304347826086957.",12,83,0.304347826086957
"c.12..86..0.0909090909090909.",12,86,0.0909090909090909
"c.12..102..0.0909090909090909.",12,102,0.0909090909090909
"c.12..111..0.304347826086957.",12,111,0.304347826086957
"c.12..112..0.0909090909090909.",12,112,0.0909090909090909
"c.12..113..0.304347826086957.",12,113,0.304347826086957
"c.12..124..0.176470588235294.",12,124,0.176470588235294
"c.12..129..0.153846153846154.",12,129,0.153846153846154
"c.12..132..0.0714285714285714.",12,132,0.0714285714285714
"c.12..136..0.0714285714285714.",12,136,0.0714285714285714
"c.12..137..0.2.",12,137,0.2
"c.12..140..0.0714285714285714.",12,140,0.0714285714285714
"c.12..147..0.25.",12,147,0.25
"c.12..151..0.111111111111111.",12,151,0.111111111111111
"c.12..152..0.2.",12,152,0.2
"c.12..153..0.0714285714285714.",12,153,0.0714285714285714
"c.12..155..0.333333333333333.",12,155,0.333333333333333
"c.12..166..0.428571428571429.",12,166,0.428571428571429
"c.12..169..0.0714285714285714.",12,169,0.0714285714285714
"c.12..170..0.111111111111111.",12,170,0.111111111111111
"c.12..171..0.224489795918367.",12,171,0.224489795918367
"c.12..172..0.176470588235294.",12,172,0.176470588235294
"c.12..174..0.276595744680851.",12,174,0.276595744680851
"c.12..177..0.132075471698113.",12,177,0.132075471698113
"c.12..187..0.176470588235294.",12,187,0.176470588235294
"c.12..191..0.276595744680851.",12,191,0.276595744680851
"c.12..198..0.176470588235294.",12,198,0.176470588235294
"c.12..201..0.0714285714285714.",12,201,0.0714285714285714
"c.12..203..0.111111111111111.",12,203,0.111111111111111
"c.12..204..0.176470588235294.",12,204,0.176470588235294
"c.12..210..0.0714285714285714.",12,210,0.0714285714285714
"c.12..217..0.0714285714285714.",12,217,0.0714285714285714
"c.12..219..0.0714285714285714.",12,219,0.0714285714285714
"c.12..220..0.153846153846154.",12,220,0.153846153846154
"c.12..222..0.0909090909090909.",12,222,0.0909090909090909
"c.12..223..0.0714285714285714.",12,223,0.0714285714285714
"c.12..224..0.153846153846154.",12,224,0.153846153846154
"c.12..226..0.0714285714285714.",12,226,0.0714285714285714
"c.12..228..0.304347826086957.",12,228,0.304347826086957
"c.12..229..0.132075471698113.",12,229,0.132075471698113
"c.12..230..0.333333333333333.",12,230,0.333333333333333
"c.12..235..0.111111111111111.",12,235,0.111111111111111
"c.12..236..0.176470588235294.",12,236,0.176470588235294
"c.12..237..0.132075471698113.",12,237,0.132075471698113
"c.12..240..0.2.",12,240,0.2
"c.12..246..0.2.",12,246,0.2
"c.12..248..0.132075471698113.",12,248,0.132075471698113
"c.12..250..0.176470588235294.",12,250,0.176470588235294
"c.12..252..0.276595744680851.",12,252,0.276595744680851
"c.12..256..0.132075471698113.",12,256,0.132075471698113
"c.12..260..0.276595744680851.",12,260,0.276595744680851
"c.12..261..0.0714285714285714.",12,261,0.0714285714285714
"c.12..279..0.25.",12,279,0.25
"c.12..284..0.176470588235294.",12,284,0.176470588235294
"c.12..285..0.333333333333333.",12,285,0.333333333333333
"c.12..292..0.25.",12,292,0.25
"c.12..294..0.2.",12,294,0.2
"c.12..297..0.0909090909090909.",12,297,0.0909090909090909
"c.12..304..0.25.",12,304,0.25
"c.12..305..0.0714285714285714.",12,305,0.0714285714285714
"c.12..306..0.176470588235294.",12,306,0.176470588235294
"c.12..307..0.132075471698113.",12,307,0.132075471698113
"c.12..314..0.0909090909090909.",12,314,0.0909090909090909
"c.12..315..0.176470588235294.",12,315,0.176470588235294
"c.12..316..0.224489795918367.",12,316,0.224489795918367
"c.12..318..0.395348837209302.",12,318,0.395348837209302
"c.12..320..0.224489795918367.",12,320,0.224489795918367
"c.12..327..0.0714285714285714.",12,327,0.0714285714285714
"c.12..330..0.224489795918367.",12,330,0.224489795918367
"c.12..332..0.111111111111111.",12,332,0.111111111111111
"c.12..340..0.0909090909090909.",12,340,0.0909090909090909
"c.12..342..0.176470588235294.",12,342,0.176470588235294
"c.12..343..0.111111111111111.",12,343,0.111111111111111
"c.12..347..0.176470588235294.",12,347,0.176470588235294
"c.12..350..0.132075471698113.",12,350,0.132075471698113
"c.12..353..0.304347826086957.",12,353,0.304347826086957
"c.12..372..0.333333333333333.",12,372,0.333333333333333
"c.12..379..0.0714285714285714.",12,379,0.0714285714285714
"c.12..386..0.2.",12,386,0.2
"c.12..390..0.153846153846154.",12,390,0.153846153846154
"c.12..392..0.304347826086957.",12,392,0.304347826086957
"c.12..394..0.2.",12,394,0.2
"c.12..399..0.224489795918367.",12,399,0.224489795918367
"c.12..401..0.276595744680851.",12,401,0.276595744680851
"c.12..406..0.0714285714285714.",12,406,0.0714285714285714
"c.12..415..0.153846153846154.",12,415,0.153846153846154
"c.12..416..0.0909090909090909.",12,416,0.0909090909090909
"c.12..417..0.333333333333333.",12,417,0.333333333333333
"c.12..421..0.25.",12,421,0.25
"c.12..429..0.176470588235294.",12,429,0.176470588235294
"c.12..433..0.132075471698113.",12,433,0.132075471698113
"c.12..435..0.176470588235294.",12,435,0.176470588235294
"c.12..438..0.2.",12,438,0.2
"c.12..439..0.224489795918367.",12,439,0.224489795918367
"c.12..442..0.333333333333333.",12,442,0.333333333333333
"c.12..446..0.25.",12,446,0.25
"c.12..448..0.2.",12,448,0.2
"c.12..449..0.111111111111111.",12,449,0.111111111111111
"c.12..451..0.2.",12,451,0.2
"c.12..456..0.0714285714285714.",12,456,0.0714285714285714
"c.12..457..0.276595744680851.",12,457,0.276595744680851
"c.12..460..0.111111111111111.",12,460,0.111111111111111
"c.12..461..0.176470588235294.",12,461,0.176470588235294
"c.12..462..0.2.",12,462,0.2
"c.12..464..0.176470588235294.",12,464,0.176470588235294
"c.12..465..0.25.",12,465,0.25
"c.12..466..0.0714285714285714.",12,466,0.0714285714285714
"c.12..471..0.276595744680851.",12,471,0.276595744680851
"c.12..473..0.111111111111111.",12,473,0.111111111111111
"c.12..474..0.176470588235294.",12,474,0.176470588235294
